panel,kx_rhoi,code,t_vti_over_a,response
d,0.3,stella,200.0,0.3451838484096548
d,0.3,stella,202.0,0.3433931874577036
d,0.3,stella,204.0,0.3416025265057523
d,0.3,stella,206.0,0.339811865553801
d,0.3,stella,208.0,0.33802120460184976
d,0.3,stella,210.0,0.33623054364989846
d,0.3,stella,212.0,0.3344398826979472
d,0.3,stella,214.0,0.3326492217459959
d,0.3,stella,216.0,0.33085856079404463
d,0.3,stella,218.0,0.33077667493796525
d,0.3,stella,220.0,0.33218362282878416
d,0.3,stella,222.0,0.3335905707196031
d,0.3,stella,224.0,0.3337468982630274
d,0.3,stella,226.0,0.3337468982630274
d,0.3,stella,228.0,0.33306203473945417
d,0.3,stella,230.0,0.33024813895781635
d,0.3,stella,232.0,0.32872952853598014
d,0.3,stella,234.0,0.32732258064516123
d,0.3,stella,236.0,0.3259156327543424
d,0.3,stella,238.0,0.3245086848635236
d,0.3,stella,240.0,0.32712158808933006
d,0.3,stella,242.0,0.3281637717121588
d,0.3,stella,244.0,0.3285955334987593
d,0.3,stella,246.0,0.33000248138957816
d,0.3,stella,248.0,0.3281786600496278
d,0.3,stella,250.0,0.326302729528536
d,0.3,stella,252.0,0.3244267990074442
d,0.3,stella,254.0,0.3225583126550869
d,0.3,stella,256.0,0.321151364764268
d,0.3,stella,258.0,0.31974441687344907
d,0.3,stella,260.0,0.3188585607940446
d,0.3,stella,262.0,0.3187245657568238
d,0.3,stella,264.0,0.3159106699751861
d,0.3,stella,266.0,0.315136476426799
d,0.3,stella,268.0,0.3140049627791563
d,0.3,stella,270.0,0.31141439205955335
d,0.3,stella,272.0,0.31141439205955335
d,0.3,stella,274.0,0.30928535980148886
d,0.3,stella,276.0,0.3076923076923077
d,0.3,stella,278.0,0.3073796526054591
d,0.3,stella,280.0,0.30456575682382137
d,0.3,stella,282.0,0.30397022332506207
d,0.3,stella,284.0,0.3033151364764268
d,0.3,stella,286.0,0.30190818858560786
d,0.3,stella,288.0,0.300501240694789
d,0.3,stella,290.0,0.2990942928039702
d,0.3,stella,292.0,0.2941885856079405
d,0.3,stella,294.0,0.2872208436724566
d,0.3,stella,296.0,0.2872208436724566
d,0.3,stella,298.0,0.2860223325062035
d,0.3,stella,300.0,0.28461538461538466
d,0.3,stella,302.0,0.28349875930521096
d,0.3,stella,304.0,0.28349875930521096
d,0.3,stella,306.0,0.28225558312655086
d,0.3,stella,308.0,0.280848635235732
d,0.3,stella,310.0,0.2797766749379653
d,0.3,stella,312.0,0.2797766749379653
d,0.3,stella,314.0,0.27720099255583125
d,0.3,stella,316.0,0.27772208436724566
d,0.3,stella,318.0,0.2805359801488834
d,0.3,stella,320.0,0.28334987593052113
d,0.3,stella,322.0,0.28216625310173693
d,0.3,stella,324.0,0.28075930521091813
d,0.3,stella,326.0,0.2797766749379653
d,0.3,stella,328.0,0.2797766749379653
d,0.3,stella,330.0,0.2797766749379653
d,0.3,stella,332.0,0.27793052109181143
d,0.3,stella,334.0,0.27605459057071957
d,0.3,stella,336.0,0.27605459057071957
d,0.3,stella,338.0,0.27605459057071957
d,0.3,stella,340.0,0.27411910669975187
d,0.3,stella,342.0,0.27233250620347393
d,0.3,stella,344.0,0.27233250620347393
d,0.3,stella,346.0,0.27233250620347393
d,0.3,stella,348.0,0.27233250620347393
d,0.3,stella,350.0,0.2712158808933002
d,0.3,stella,352.0,0.2686104218362283
d,0.3,stella,354.0,0.2686104218362283
d,0.3,stella,356.0,0.2686104218362283
d,0.3,stella,358.0,0.26740446650124067
d,0.3,stella,360.0,0.26488833746898255
d,0.3,stella,362.0,0.26488833746898255
d,0.3,stella,364.0,0.26488833746898255
d,0.3,stella,366.0,0.26488833746898255
d,0.3,stella,368.0,0.26450124069478903
d,0.3,stella,370.0,0.2616873449131513
d,0.3,stella,372.0,0.261166253101737
d,0.3,stella,374.0,0.2583970223325062
d,0.3,stella,376.0,0.25372208436724564
d,0.3,stella,378.0,0.25372208436724564
d,0.3,stella,380.0,0.252531017369727
d,0.3,stella,382.0,0.25112406947890814
d,0.3,stella,384.0,0.25
d,0.3,stella,386.0,0.25
d,0.3,stella,388.0,0.25
d,0.3,stella,390.0,0.25
d,0.3,stella,392.0,0.24934491315136473
d,0.3,stella,394.0,0.24653101736972705
d,0.3,stella,396.0,0.24627791563275436
d,0.3,stella,398.0,0.24875682382133996
d,0.3,stella,400.0,0.2518610421836228
d,0.3,stella,402.0,0.2518610421836228
d,0.3,stella,404.0,0.2518610421836228
d,0.3,stella,406.0,0.2509900744416873
d,0.3,stella,408.0,0.25
d,0.3,stella,410.0,0.25
d,0.3,stella,412.0,0.25
d,0.3,stella,414.0,0.2490843672456576
d,0.3,stella,416.0,0.2481389578163773
d,0.3,stella,418.0,0.2481315136476428
d,0.3,stella,420.0,0.2467245657568239
d,0.3,stella,422.0,0.24627791563275436
d,0.3,stella,424.0,0.24627791563275436
d,0.3,stella,426.0,0.24622580645161293
d,0.3,stella,428.0,0.24481885856079405
d,0.3,stella,430.0,0.24441687344913154
d,0.3,stella,432.0,0.24386600496277916
d,0.3,stella,434.0,0.24255583126550861
d,0.3,stella,436.0,0.24255583126550861
d,0.3,stella,438.0,0.24255583126550861
d,0.3,stella,440.0,0.24255583126550861
d,0.3,stella,442.0,0.24241439205955329
d,0.3,stella,444.0,0.2410074441687344
d,0.3,stella,446.0,0.2406947890818858
d,0.3,stella,448.0,0.24005459057071957
d,0.3,stella,450.0,0.2388337468982631
d,0.3,stella,452.0,0.2388337468982631
d,0.3,stella,454.0,0.2388337468982631
d,0.3,stella,456.0,0.23609429280397018
d,0.3,stella,458.0,0.2313895781637717
d,0.3,stella,460.0,0.2313895781637717
d,0.3,stella,462.0,0.2313895781637717
d,0.3,stella,464.0,0.23066004962779155
d,0.3,stella,466.0,0.22925310173697266
d,0.3,stella,468.0,0.22784615384615375
d,0.3,stella,470.0,0.22766749379652595
d,0.3,stella,472.0,0.22766749379652595
d,0.3,stella,474.0,0.22766749379652595
d,0.3,stella,476.0,0.22766749379652595
d,0.3,stella,478.0,0.22766749379652595
d,0.3,stella,480.0,0.2293052109181141
d,0.3,stella,482.0,0.23175434243176177
d,0.3,stella,484.0,0.2331612903225806
d,0.3,stella,486.0,0.23193300248138954
d,0.3,stella,488.0,0.2305260545905707
d,0.3,stella,490.0,0.22952853598014888
d,0.3,stella,492.0,0.22952853598014888
d,0.3,stella,494.0,0.22952853598014888
d,0.3,stella,496.0,0.22952853598014888
d,0.3,stella,498.0,0.22952853598014888
d,0.3,stella,500.0,0.22952853598014888
d,0.3,stella,502.0,0.22952853598014888
d,0.3,stella,504.0,0.22952853598014888
d,0.3,stella,506.0,0.22902977667493796
d,0.3,stella,508.0,0.227622828784119
d,0.3,stella,510.0,0.22621588089330025
d,0.3,stella,512.0,0.22580645161290325
d,0.3,stella,514.0,0.22580645161290325
d,0.3,stella,516.0,0.22580645161290325
d,0.3,stella,518.0,0.22580645161290325
d,0.3,stella,520.0,0.22580645161290325
d,0.3,stella,522.0,0.22580645161290325
d,0.3,stella,524.0,0.22580645161290325
d,0.3,stella,526.0,0.22580645161290325
d,0.3,stella,528.0,0.2247196029776675
d,0.3,stella,530.0,0.22331265508684858
d,0.3,stella,532.0,0.2220843672456576
d,0.3,stella,534.0,0.2220843672456576
d,0.3,stella,536.0,0.2220843672456576
d,0.3,stella,538.0,0.2214069478908189
d,0.3,stella,540.0,0.21977667493796524
d,0.3,stella,542.0,0.2169627791563275
d,0.3,stella,544.0,0.21650124069478904
d,0.3,stella,546.0,0.21577915632754346
d,0.3,stella,548.0,0.2143722084367247
d,0.3,stella,550.0,0.21296526054590573
d,0.3,stella,552.0,0.2127791563275434
d,0.3,stella,554.0,0.2127791563275434
d,0.3,stella,556.0,0.2127791563275434
d,0.3,stella,558.0,0.2127791563275434
d,0.3,stella,560.0,0.2127791563275434
d,0.3,stella,562.0,0.2127791563275434
d,0.3,stella,564.0,0.21385111662531012
d,0.3,stella,566.0,0.21807196029776663
d,0.3,stella,568.0,0.21705210918114146
d,0.3,stella,570.0,0.21650124069478904
d,0.3,stella,572.0,0.21650124069478904
d,0.3,stella,574.0,0.21650124069478904
d,0.3,stella,576.0,0.21650124069478904
d,0.3,stella,578.0,0.21650124069478904
d,0.3,stella,580.0,0.21650124069478904
d,0.3,stella,582.0,0.21650124069478904
d,0.3,stella,584.0,0.21510173697270477
d,0.3,stella,586.0,0.21464019851116634
d,0.3,stella,588.0,0.21464019851116634
d,0.3,stella,590.0,0.21464019851116634
d,0.3,stella,592.0,0.21464019851116634
d,0.3,stella,594.0,0.21464019851116634
d,0.3,stella,596.0,0.2141042183622829
d,0.3,stella,598.0,0.2127791563275434
d,0.3,stella,600.0,0.2127791563275434
d,0.3,stella,602.0,0.2127791563275434
d,0.3,stella,604.0,0.2127791563275434
d,0.3,stella,606.0,0.2127791563275434
d,0.3,stella,608.0,0.2127791563275434
d,0.3,stella,610.0,0.21169975186104228
d,0.3,stella,612.0,0.2109181141439207
d,0.3,stella,614.0,0.2109181141439207
d,0.3,stella,616.0,0.2109181141439207
d,0.3,stella,618.0,0.2109181141439207
d,0.3,stella,620.0,0.2109181141439207
d,0.3,stella,622.0,0.21027047146402
d,0.3,stella,624.0,0.20604962779156324
d,0.3,stella,626.0,0.20416625310173692
d,0.3,stella,628.0,0.2027593052109181
d,0.3,stella,630.0,0.2016129032258065
d,0.3,stella,632.0,0.2016129032258065
d,0.3,stella,634.0,0.2016129032258065
d,0.3,stella,636.0,0.2016129032258065
d,0.3,stella,638.0,0.2016129032258065
d,0.3,stella,640.0,0.2016129032258065
d,0.3,stella,642.0,0.2016129032258065
d,0.3,stella,644.0,0.2016129032258065
d,0.3,stella,646.0,0.20266253101736983
d,0.3,stella,648.0,0.20688337468982632
d,0.3,stella,650.0,0.20719602977667495
d,0.3,stella,652.0,0.20719602977667495
d,0.3,stella,654.0,0.20719602977667495
d,0.3,stella,656.0,0.20719602977667495
d,0.3,stella,658.0,0.20584863523573202
d,0.3,stella,660.0,0.20533498759305213
d,0.3,stella,662.0,0.20533498759305213
d,0.3,stella,664.0,0.20533498759305213
d,0.3,stella,666.0,0.20533498759305213
d,0.3,stella,668.0,0.20533498759305213
d,0.3,stella,670.0,0.20533498759305213
d,0.3,stella,672.0,0.20533498759305213
d,0.3,stella,674.0,0.20533498759305213
d,0.3,stella,676.0,0.20533498759305213
d,0.3,stella,678.0,0.20533498759305213
d,0.3,stella,680.0,0.20533498759305213
d,0.3,stella,682.0,0.20533498759305213
d,0.3,stella,684.0,0.20533498759305213
d,0.3,stella,686.0,0.20476178660049627
d,0.3,stella,688.0,0.2034739454094292
d,0.3,stella,690.0,0.2034739454094292
d,0.3,stella,692.0,0.2034739454094292
d,0.3,stella,694.0,0.2028560794044665
d,0.3,stella,696.0,0.2016129032258065
d,0.3,stella,698.0,0.2016129032258065
d,0.3,stella,700.0,0.2016129032258065
d,0.3,stella,702.0,0.2016129032258065
d,0.3,stella,704.0,0.2016129032258065
d,0.3,stella,706.0,0.2016129032258065
d,0.3,stella,708.0,0.19696774193548383
d,0.3,stella,710.0,0.1941687344913151
d,0.3,stella,712.0,0.1941687344913151
d,0.3,stella,714.0,0.1941687344913151
d,0.3,stella,716.0,0.1941687344913151
d,0.3,stella,718.0,0.1941687344913151
d,0.3,stella,720.0,0.1941687344913151
d,0.3,stella,722.0,0.1941687344913151
d,0.3,stella,724.0,0.1941687344913151
d,0.3,stella,726.0,0.19337220843672456
d,0.3,stella,728.0,0.1923076923076923
d,0.3,stella,730.0,0.1923076923076923
d,0.3,stella,732.0,0.19619354838709682
d,0.3,stella,734.0,0.1987320099255583
d,0.3,stella,736.0,0.19975186104218356
d,0.3,stella,738.0,0.19975186104218356
d,0.3,stella,740.0,0.19841191066997518
d,0.3,stella,742.0,0.19789081885856086
d,0.3,stella,744.0,0.19789081885856086
d,0.3,stella,746.0,0.19789081885856086
d,0.3,stella,748.0,0.19789081885856086
d,0.3,stella,750.0,0.19789081885856086
d,0.3,stella,752.0,0.19789081885856086
d,0.3,stella,754.0,0.19789081885856086
d,0.3,stella,756.0,0.19789081885856086
d,0.3,stella,758.0,0.19789081885856086
d,0.3,stella,760.0,0.19789081885856086
d,0.3,stella,762.0,0.19789081885856086
d,0.3,stella,764.0,0.19789081885856086
d,0.3,stella,766.0,0.19789081885856086
d,0.3,stella,768.0,0.19789081885856086
d,0.3,stella,770.0,0.1977791563275435
d,0.3,stella,772.0,0.19637220843672462
d,0.3,stella,774.0,0.19602977667493804
d,0.3,stella,776.0,0.19602977667493804
d,0.3,stella,778.0,0.19602977667493804
d,0.3,stella,780.0,0.19602977667493804
d,0.3,stella,782.0,0.19602977667493804
d,0.3,stella,784.0,0.19602977667493804
d,0.3,stella,786.0,0.19602977667493804
d,0.3,stella,788.0,0.19602977667493804
d,0.3,stella,790.0,0.1937220843672457
d,0.3,stella,792.0,0.1902084367245658
d,0.3,stella,794.0,0.18672456575682395
d,0.3,stella,796.0,0.18672456575682395
d,0.3,stella,798.0,0.18672456575682395
d,0.3,stella,800.0,0.18672456575682395
d,0.3,stella,802.0,0.18672456575682395
d,0.3,stella,804.0,0.18672456575682395
d,0.3,stella,806.0,0.18672456575682395
d,0.3,stella,808.0,0.18672456575682395
d,0.3,stella,810.0,0.18638957816377183
d,0.3,stella,812.0,0.18498263027295292
d,0.3,stella,814.0,0.18486352357320102
d,0.3,stella,816.0,0.18819851116625314
d,0.3,stella,818.0,0.1923076923076923
d,0.3,stella,820.0,0.1923076923076923
d,0.3,stella,822.0,0.1923076923076923
d,0.3,stella,824.0,0.1923076923076923
d,0.3,stella,826.0,0.1923076923076923
d,0.3,stella,828.0,0.1923076923076923
d,0.3,stella,830.0,0.1923076923076923
d,0.3,stella,832.0,0.1923076923076923
d,0.3,stella,834.0,0.1923076923076923
d,0.3,stella,836.0,0.1923076923076923
d,0.3,stella,838.0,0.1923076923076923
d,0.3,stella,840.0,0.1923076923076923
d,0.3,stella,842.0,0.1923076923076923
d,0.3,stella,844.0,0.1923076923076923
d,0.3,stella,846.0,0.1923076923076923
d,0.3,stella,848.0,0.1923076923076923
d,0.3,stella,850.0,0.1923076923076923
d,0.3,stella,852.0,0.1923076923076923
d,0.3,stella,854.0,0.1923076923076923
d,0.3,stella,856.0,0.19125062034739446
d,0.3,stella,858.0,0.19044665012406936
d,0.3,stella,860.0,0.19044665012406936
d,0.3,stella,862.0,0.19044665012406936
d,0.3,stella,864.0,0.19044665012406936
d,0.3,stella,866.0,0.18979900744416864
d,0.3,stella,868.0,0.18858560794044665
d,0.3,stella,870.0,0.18858560794044665
d,0.3,stella,872.0,0.18858560794044665
d,0.3,stella,874.0,0.18512406947890822
d,0.3,stella,876.0,0.17928039702233245
d,0.3,stella,878.0,0.17928039702233245
d,0.3,stella,880.0,0.17928039702233245
d,0.3,stella,882.0,0.17928039702233245
d,0.3,stella,884.0,0.17928039702233245
d,0.3,stella,886.0,0.17928039702233245
d,0.3,stella,888.0,0.17928039702233245
d,0.3,stella,890.0,0.17928039702233245
d,0.3,stella,892.0,0.17928039702233245
d,0.3,stella,894.0,0.17928039702233245
d,0.3,stella,896.0,0.17928039702233245
d,0.3,stella,898.0,0.18093300248138955
d,0.3,stella,900.0,0.18411910669975193
d,0.3,stella,902.0,0.1883399503722084
d,0.3,stella,904.0,0.18858560794044665
d,0.3,stella,906.0,0.18858560794044665
d,0.3,stella,908.0,0.18858560794044665
d,0.3,stella,910.0,0.18858560794044665
d,0.3,stella,912.0,0.18858560794044665
d,0.3,stella,914.0,0.18858560794044665
d,0.3,stella,916.0,0.18858560794044665
d,0.3,stella,918.0,0.18858411910669975
d,0.3,stella,920.0,0.188302729528536
d,0.3,stella,922.0,0.1880213399503722
d,0.3,stella,924.0,0.18773995037220845
d,0.3,stella,926.0,0.1874585607940447
d,0.3,stella,928.0,0.1871771712158809
d,0.3,stella,930.0,0.18689578163771714
d,0.3,stella,932.0,0.18661439205955338
d,0.3,stella,934.0,0.1863330024813896
d,0.3,stella,936.0,0.18605161290322583
d,0.3,stella,938.0,0.18577022332506204
d,0.3,stella,940.0,0.18548883374689829
d,0.3,stella,942.0,0.18520744416873453
d,0.3,stella,944.0,0.18492605459057074
d,0.3,stella,946.0,0.18486352357320102
d,0.3,stella,948.0,0.18486352357320102
d,0.3,stella,950.0,0.18486352357320102
d,0.3,stella,952.0,0.18486352357320102
d,0.3,stella,954.0,0.18486352357320102
d,0.3,stella,956.0,0.18486352357320102
d,0.3,stella,958.0,0.18370967741935487
d,0.3,stella,960.0,0.17667493796526065
d,0.3,stella,962.0,0.1755583126550868
d,0.3,stella,964.0,0.1755583126550868
d,0.3,stella,966.0,0.1755583126550868
d,0.3,stella,968.0,0.1755583126550868
d,0.3,stella,970.0,0.1755583126550868
d,0.3,stella,972.0,0.1755583126550868
d,0.3,stella,974.0,0.1755583126550868
d,0.3,stella,976.0,0.1755583126550868
d,0.3,stella,978.0,0.1755583126550868
d,0.3,stella,980.0,0.1755583126550868
d,0.3,stella,982.0,0.1773821339950371
d,0.3,stella,984.0,0.18441687344913163
d,0.3,stella,986.0,0.18486352357320102
d,0.3,stella,988.0,0.18486352357320102
d,0.3,stella,990.0,0.1847890818858561
d,0.3,stella,992.0,0.1845332731784345
d,0.3,stella,994.0,0.18427746447101287
d,0.3,stella,996.0,0.18402165576359125
d,0.3,stella,998.0,0.18376584705616963
d,0.3,stella,1000.0,0.18351003834874802
d,0.3,stella,1002.0,0.1832542296413264
d,0.3,stella,1004.0,0.18299842093390478
d,0.3,stella,1006.0,0.18274261222648316
d,0.3,stella,1008.0,0.18248680351906155
d,0.3,stella,1010.0,0.18223099481163993
d,0.3,stella,1012.0,0.1819751861042183
d,0.3,stella,1014.0,0.1817193773967967
d,0.3,stella,1016.0,0.1814635686893751
d,0.3,stella,1018.0,0.1812077599819535
d,0.3,stella,1020.0,0.18114143920595527
d,0.3,stella,1022.0,0.18114143920595527
d,0.3,stella,1024.0,0.18114143920595527
d,0.3,stella,1026.0,0.18114143920595527
d,0.3,stella,1028.0,0.18114143920595527
d,0.3,stella,1030.0,0.18114143920595527
d,0.3,stella,1032.0,0.18114143920595527
d,0.3,stella,1034.0,0.18114143920595527
d,0.3,stella,1036.0,0.18114143920595527
d,0.3,stella,1038.0,0.18114143920595527
d,0.3,stella,1040.0,0.18114143920595527
d,0.3,stella,1042.0,0.18114143920595527
d,0.3,stella,1044.0,0.175260545905707
d,0.3,stella,1046.0,0.17183622828784118
d,0.3,stella,1048.0,0.17183622828784118
d,0.3,stella,1050.0,0.17183622828784118
d,0.3,stella,1052.0,0.17183622828784118
d,0.3,stella,1054.0,0.17183622828784118
d,0.3,stella,1056.0,0.17183622828784118
d,0.3,stella,1058.0,0.17183622828784118
d,0.3,stella,1060.0,0.17183622828784118
d,0.3,stella,1062.0,0.17183622828784118
d,0.3,stella,1064.0,0.1714789081885855
d,0.3,stella,1066.0,0.1700719602977666
d,0.3,stella,1068.0,0.16969036573524648
d,0.3,stella,1070.0,0.16938450749811196
d,0.3,stella,1072.0,0.16907864926097743
d,0.3,stella,1074.0,0.1687727910238429
d,0.3,stella,1076.0,0.16846693278670835
d,0.3,stella,1078.0,0.16816107454957382
d,0.3,stella,1080.0,0.1678552163124393
d,0.3,stella,1082.0,0.16754935807530477
d,0.3,stella,1084.0,0.16724349983817025
d,0.3,stella,1086.0,0.1669376416010357
d,0.3,stella,1088.0,0.16663178336390116
d,0.3,stella,1090.0,0.16632592512676664
d,0.3,stella,1092.0,0.1660200668896321
d,0.3,stella,1094.0,0.16571420865249759
d,0.3,stella,1096.0,0.16540835041536303
d,0.3,stella,1098.0,0.1651024921782285
d,0.3,stella,1100.0,0.16479663394109398
d,0.3,stella,1102.0,0.16449077570395945
d,0.3,stella,1104.0,0.16418491746682493
d,0.3,stella,1106.0,0.16387905922969037
d,0.3,stella,1108.0,0.16357320099255585
d,0.3,stella,1110.0,0.16326734275542132
d,0.3,stella,1112.0,0.1629614845182868
d,0.3,stella,1114.0,0.16265562628115227
d,0.3,stella,1116.0,0.1623497680440177
d,0.3,stella,1118.0,0.16204390980688319
d,0.3,stella,1120.0,0.16173805156974866
d,0.3,stella,1122.0,0.16143219333261413
d,0.3,stella,1124.0,0.1611263350954796
d,0.3,stella,1126.0,0.16082047685834508
d,0.3,stella,1128.0,0.163528535980149
d,0.3,stella,1130.0,0.16811414392059554
d,0.3,stella,1132.0,0.16811414392059554
d,0.3,stella,1134.0,0.16811414392059554
d,0.3,stella,1136.0,0.16811414392059554
d,0.3,stella,1138.0,0.16811414392059554
d,0.3,stella,1140.0,0.16811414392059554
d,0.3,stella,1142.0,0.16811414392059554
d,0.3,stella,1144.0,0.16811414392059554
d,0.3,stella,1146.0,0.16776426799007438
d,0.3,stella,1148.0,0.1663573200992554
d,0.3,stella,1150.0,0.1662531017369726
d,0.3,stella,1152.0,0.16621620455281033
d,0.3,stella,1154.0,0.16615503290538344
d,0.3,stella,1156.0,0.16609386125795653
d,0.3,stella,1158.0,0.16603268961052964
d,0.3,stella,1160.0,0.16597151796310272
d,0.3,stella,1162.0,0.16591034631567583
d,0.3,stella,1164.0,0.16584917466824892
d,0.3,stella,1166.0,0.16578800302082203
d,0.3,stella,1168.0,0.1657268313733951
d,0.3,stella,1170.0,0.16566565972596822
d,0.3,stella,1172.0,0.1656044880785413
d,0.3,stella,1174.0,0.16554331643111442
d,0.3,stella,1176.0,0.1654821447836875
d,0.3,stella,1178.0,0.1654209731362606
d,0.3,stella,1180.0,0.1653598014888337
d,0.3,stella,1182.0,0.1652986298414068
d,0.3,stella,1184.0,0.1652374581939799
d,0.3,stella,1186.0,0.165176286546553
d,0.3,stella,1188.0,0.1651151148991261
d,0.3,stella,1190.0,0.1650539432516992
d,0.3,stella,1192.0,0.16499277160427228
d,0.3,stella,1194.0,0.1649315999568454
d,0.3,stella,1196.0,0.16487042830941848
d,0.3,stella,1198.0,0.1648092566619916
d,0.3,stella,1200.0,0.16474808501456467
d,0.3,stella,1202.0,0.16468691336713778
d,0.3,stella,1204.0,0.16462574171971087
d,0.3,stella,1206.0,0.16456457007228398
d,0.3,stella,1208.0,0.16450339842485706
d,0.3,stella,1210.0,0.16444222677743017
d,0.3,stella,1212.0,0.1643920595533499
d,0.3,stella,1214.0,0.1643920595533499
d,0.3,stella,1216.0,0.1643920595533499
d,0.3,stella,1218.0,0.1643920595533499
d,0.3,stella,1220.0,0.1643920595533499
d,0.3,stella,1222.0,0.1643920595533499
d,0.3,stella,1224.0,0.1643920595533499
d,0.3,stella,1226.0,0.1643920595533499
d,0.3,stella,1228.0,0.1643920595533499
d,0.3,stella,1230.0,0.1643920595533499
d,0.3,stella,1232.0,0.1643920595533499
d,0.3,stella,1234.0,0.16355086848635225
d,0.3,stella,1236.0,0.16251418707519683
d,0.3,stella,1238.0,0.1624530154277699
d,0.3,stella,1240.0,0.16239184378034302
d,0.3,stella,1242.0,0.1623306721329161
d,0.3,stella,1244.0,0.16226950048548922
d,0.3,stella,1246.0,0.1622083288380623
d,0.3,stella,1248.0,0.16214715719063538
d,0.3,stella,1250.0,0.1620859855432085
d,0.3,stella,1252.0,0.16202481389578158
d,0.3,stella,1254.0,0.1619636422483547
d,0.3,stella,1256.0,0.16190247060092777
d,0.3,stella,1258.0,0.16184129895350088
d,0.3,stella,1260.0,0.16178012730607397
d,0.3,stella,1262.0,0.16171895565864708
d,0.3,stella,1264.0,0.16165778401122016
d,0.3,stella,1266.0,0.16159661236379327
d,0.3,stella,1268.0,0.16153544071636636
d,0.3,stella,1270.0,0.16147426906893947
d,0.3,stella,1272.0,0.16141309742151255
d,0.3,stella,1274.0,0.16135192577408566
d,0.3,stella,1276.0,0.16129075412665875
d,0.3,stella,1278.0,0.16122958247923186
d,0.3,stella,1280.0,0.16116841083180494
d,0.3,stella,1282.0,0.16110723918437805
d,0.3,stella,1284.0,0.16104606753695114
d,0.3,stella,1286.0,0.16098489588952425
d,0.3,stella,1288.0,0.16092372424209733
d,0.3,stella,1290.0,0.16086255259467044
d,0.3,stella,1292.0,0.16080138094724353
d,0.3,stella,1294.0,0.16074020929981664
d,0.3,stella,1296.0,0.16067903765238972
d,0.3,stella,1298.0,0.16066997518610426
d,0.3,stella,1300.0,0.16066997518610426
d,0.3,stella,1302.0,0.16066997518610426
d,0.3,stella,1304.0,0.16066997518610426
d,0.3,stella,1306.0,0.16066997518610426
d,0.3,stella,1308.0,0.16066997518610426
d,0.3,stella,1310.0,0.16066997518610426
d,0.3,stella,1312.0,0.16066997518610426
d,0.3,stella,1314.0,0.16066997518610426
d,0.3,stella,1316.0,0.16066997518610426
d,0.3,stella,1318.0,0.16256823821339997
d,0.3,stella,1320.0,0.1696029776674944
d,0.3,stella,1322.0,0.16921375398794747
d,0.3,stella,1324.0,0.1684097837646224
d,0.3,stella,1326.0,0.16760581354129733
d,0.3,stella,1328.0,0.1668018433179723
d,0.3,stella,1330.0,0.16599787309464722
d,0.3,stella,1332.0,0.16519390287132216
d,0.3,stella,1334.0,0.1643899326479971
d,0.3,stella,1336.0,0.16358596242467205
d,0.3,stella,1338.0,0.16278199220134698
d,0.3,stella,1340.0,0.1619780219780219
d,0.3,stella,1342.0,0.16117405175469687
d,0.3,stella,1344.0,0.1603700815313718
d,0.3,stella,1346.0,0.15956611130804674
d,0.3,stella,1348.0,0.15876214108472167
d,0.3,stella,1350.0,0.15795817086139663
d,0.3,stella,1352.0,0.15715420063807156
d,0.3,stella,1354.0,0.1563502304147465
d,0.3,stella,1356.0,0.15554626019142143
d,0.3,stella,1358.0,0.15474228996809639
d,0.3,stella,1360.0,0.15393831974477132
d,0.3,stella,1362.0,0.15313434952144625
d,0.3,stella,1364.0,0.1523303792981212
d,0.3,stella,1366.0,0.15152640907479614
d,0.3,stella,1368.0,0.15072243885147107
d,0.3,stella,1370.0,0.149918468628146
d,0.3,stella,1372.0,0.14911449840482097
d,0.3,stella,1374.0,0.1483105281814959
d,0.3,stella,1376.0,0.14764267990074442
d,0.3,stella,1378.0,0.14764267990074442
d,0.3,stella,1380.0,0.15359801488833733
d,0.3,stella,1382.0,0.15694789081885852
d,0.3,stella,1384.0,0.15694789081885852
d,0.3,stella,1386.0,0.15694789081885852
d,0.3,stella,1388.0,0.15694789081885852
d,0.3,stella,1390.0,0.15694789081885852
d,0.3,stella,1392.0,0.15694789081885852
d,0.3,stella,1394.0,0.15694789081885852
d,0.3,stella,1396.0,0.15694789081885852
d,0.3,stella,1398.0,0.15694789081885852
d,0.3,stella,1400.0,0.15694789081885852
d,0.3,stella,1402.0,0.15694789081885852
d,0.3,stella,1404.0,0.15032258064516074
d,0.3,stella,1406.0,0.14764267990074442
d,0.3,stella,1408.0,0.14764267990074442
d,0.3,stella,1410.0,0.14764267990074442
d,0.3,stella,1412.0,0.14764267990074442
d,0.3,stella,1414.0,0.14764267990074442
d,0.3,stella,1416.0,0.14764267990074442
d,0.3,stella,1418.0,0.14764267990074442
d,0.3,stella,1420.0,0.14764267990074442
d,0.3,stella,1422.0,0.14764267990074442
d,0.3,stella,1424.0,0.14764267990074442
d,0.3,stella,1426.0,0.14764267990074442
d,0.3,stella,1428.0,0.14764267990074442
d,0.3,stella,1430.0,0.14764267990074442
d,0.3,stella,1432.0,0.14764267990074442
d,0.3,stella,1434.0,0.14764267990074442
d,0.3,stella,1436.0,0.14764267990074442
d,0.3,stella,1438.0,0.14764267990074442
d,0.3,stella,1440.0,0.14764267990074442
d,0.3,stella,1442.0,0.14764267990074442
d,0.3,stella,1444.0,0.14764267990074442
d,0.3,stella,1446.0,0.14764267990074442
d,0.3,stella,1448.0,0.14764267990074442
d,0.3,stella,1450.0,0.14764267990074442
d,0.3,stella,1452.0,0.14764267990074442
