model,kx,t_nu,response,response_imag,p_max,j_max
original_sugama,0.2,11.735643411839837,1.7790888002062725e-08,-1.369150949329034e-19,24,10
original_sugama,0.2,11.748141434642648,1.7760965685196382e-08,-1.3681085240426324e-19,24,10
original_sugama,0.2,11.76063945744546,1.773108007324751e-08,-1.3670213793043647e-19,24,10
original_sugama,0.2,11.77313748024827,1.7701251088146187e-08,-1.365944719726596e-19,24,10
original_sugama,0.2,11.78563550305108,1.767150046565017e-08,-1.3649090314385428e-19,24,10
original_sugama,0.2,11.798133525853892,1.7641845474852792e-08,-1.3639097584844875e-19,24,10
original_sugama,0.2,11.810631548656705,1.7612293955404463e-08,-1.3629505520913528e-19,24,10
original_sugama,0.2,11.823129571459518,1.758284205845929e-08,-1.362023043517785e-19,24,10
original_sugama,0.2,11.835627594262327,1.7553475416412254e-08,-1.361142290035872e-19,24,10
original_sugama,0.2,11.848125617065138,1.7524173497898236e-08,-1.3602415194293703e-19,24,10
original_sugama,0.2,11.86062363986795,1.7494915830449265e-08,-1.3593425259687157e-19,24,10
original_sugama,0.2,11.87312166267076,1.7465688092378292e-08,-1.3583741430406605e-19,24,10
original_sugama,0.2,11.885619685473573,1.7436486157707474e-08,-1.3573686339202684e-19,24,10
original_sugama,0.2,11.898117708276384,1.7407316922678253e-08,-1.3563659359214893e-19,24,10
original_sugama,0.2,11.910615731079195,1.7378195791093807e-08,-1.355359845189729e-19,24,10
original_sugama,0.2,11.923113753882006,1.7349141724010127e-08,-1.3543443032732354e-19,24,10
original_sugama,0.2,11.935611776684818,1.7320171465879705e-08,-1.353339876596223e-19,24,10
original_sugama,0.2,11.94810979948763,1.7291294695188044e-08,-1.3523610408194115e-19,24,10
original_sugama,0.2,11.96060782229044,1.7262511426473893e-08,-1.3514114633255947e-19,24,10
original_sugama,0.2,11.97310584509325,1.723381227166931e-08,-1.3504754890754454e-19,24,10
original_sugama,0.2,11.985603867896062,1.7205181382582007e-08,-1.349548045125363e-19,24,10
original_sugama,0.2,11.998101890698875,1.717660117305224e-08,-1.3486260618597931e-19,24,10
original_sugama,0.2,12.010599913501686,1.7148057426829842e-08,-1.3476613786262745e-19,24,10
original_sugama,0.2,12.023097936304497,1.7119543304473633e-08,-1.3466719769096073e-19,24,10
original_sugama,0.2,12.035595959107308,1.709106109262504e-08,-1.345658163671347e-19,24,10
original_sugama,0.2,12.04809398191012,1.706262119676458e-08,-1.3446201812495637e-19,24,10
original_sugama,0.2,12.06059200471293,1.7034238712921528e-08,-1.343588903514386e-19,24,10
original_sugama,0.2,12.073090027515743,1.700592866847432e-08,-1.3425858016188234e-19,24,10
original_sugama,0.2,12.085588050318552,1.697770140813807e-08,-1.3416265790698173e-19,24,10
original_sugama,0.2,12.098086073121365,1.694955951316451e-08,-1.340712770675145e-19,24,10
original_sugama,0.2,12.110584095924176,1.692149717087632e-08,-1.3397920798792822e-19,24,10
original_sugama,0.2,12.123082118726987,1.6893502172032202e-08,-1.338891390052137e-19,24,10
original_sugama,0.2,12.1355801415298,1.6865559861766393e-08,-1.3380052566650683e-19,24,10
original_sugama,0.2,12.14807816433261,1.683765772269072e-08,-1.3370858098712987e-19,24,10
original_sugama,0.2,12.16057618713542,1.6809789120329625e-08,-1.336129850808303e-19,24,10
original_sugama,0.2,12.173074209938232,1.678195509347808e-08,-1.335148753209504e-19,24,10
original_sugama,0.2,12.185572232741045,1.6754163725927126e-08,-1.3341415961902354e-19,24,10
original_sugama,0.2,12.198070255543856,1.6726427397380796e-08,-1.3331069580338193e-19,24,10
original_sugama,0.2,12.210568278346667,1.6698758852747007e-08,-1.3320828696613874e-19,24,10
original_sugama,0.2,12.223066301149478,1.6671167297611803e-08,-1.3310699288401794e-19,24,10
original_sugama,0.2,12.235564323952289,1.664365558997757e-08,-1.3300708820683229e-19,24,10
original_sugama,0.2,12.2480623467551,1.6616219261045405e-08,-1.3290950674394517e-19,24,10
original_sugama,0.2,12.260560369557913,1.6588847679652058e-08,-1.328131951325453e-19,24,10
original_sugama,0.2,12.273058392360722,1.6561527118386914e-08,-1.32715442417422e-19,24,10
original_sugama,0.2,12.285556415163535,1.653424485730117e-08,-1.3261934567911092e-19,24,10
original_sugama,0.2,12.298054437966346,1.6506993067151956e-08,-1.3252301629625257e-19,24,10
original_sugama,0.2,12.310552460769157,1.6479771253862407e-08,-1.3242383863327717e-19,24,10
original_sugama,0.2,12.32305048357197,1.645258647432184e-08,-1.323245818065322e-19,24,10
original_sugama,0.2,12.33554850637478,1.6425451210900915e-08,-1.3222534436683286e-19,24,10
original_sugama,0.2,12.34804652917759,1.6398379549519497e-08,-1.3212553824046237e-19,24,10
original_sugama,0.2,12.360544551980402,1.6371382877063588e-08,-1.3202766597189115e-19,24,10
original_sugama,0.2,12.373042574783215,1.6344466449588833e-08,-1.3193355640575477e-19,24,10
original_sugama,0.2,12.385540597586026,1.6317627856198007e-08,-1.3184411265526108e-19,24,10
original_sugama,0.2,12.398038620388837,1.6290857783130387e-08,-1.3175273666255524e-19,24,10
original_sugama,0.2,12.410536643191648,1.626414277863009e-08,-1.3166287285940673e-19,24,10
original_sugama,0.2,12.423034665994459,1.6237469139598897e-08,-1.315751480936235e-19,24,10
original_sugama,0.2,12.43553268879727,1.6210826761026356e-08,-1.3148363962277268e-19,24,10
original_sugama,0.2,12.448030711600083,1.618421185593357e-08,-1.3138861240314425e-19,24,10
original_sugama,0.2,12.460528734402892,1.61576278021898e-08,-1.3129336869483988e-19,24,10
original_sugama,0.2,12.473026757205705,1.6131083923469654e-08,-1.311942443462399e-19,24,10
original_sugama,0.2,12.485524780008516,1.610459262929677e-08,-1.3109651263374933e-19,24,10
original_sugama,0.2,12.498022802811327,1.6078165791685667e-08,-1.3099789234833512e-19,24,10
original_sugama,0.2,12.51052082561414,1.6051811375689244e-08,-1.3090523681061925e-19,24,10
original_sugama,0.2,12.52301884841695,1.602553122609422e-08,-1.308106522618655e-19,24,10
original_sugama,0.2,12.53551687121976,1.599932062622287e-08,-1.3071813243346887e-19,24,10
original_sugama,0.2,12.548014894022572,1.597316977655809e-08,-1.306263396192825e-19,24,10
original_sugama,0.2,12.560512916825383,1.594706675888853e-08,-1.305329392958979e-19,24,10
original_sugama,0.2,12.573010939628196,1.592100108336471e-08,-1.3043741447543223e-19,24,10
original_sugama,0.2,12.585508962431007,1.589496674274202e-08,-1.3033822065658549e-19,24,10
original_sugama,0.2,12.598006985233818,1.586896384099015e-08,-1.3023903006891301e-19,24,10
original_sugama,0.2,12.610505008036629,1.5842998293398496e-08,-1.30136563070533e-19,24,10
original_sugama,0.2,12.62300303083944,1.5817079734732287e-08,-1.30033323821503e-19,24,10
original_sugama,0.2,12.635501053642253,1.5791218375489006e-08,-1.29931037768882e-19,24,10
original_sugama,0.2,12.647999076445062,1.5765421828248113e-08,-1.2983018635763588e-19,24,10
original_sugama,0.2,12.660497099247875,1.573969283718672e-08,-1.2973242394898977e-19,24,10
original_sugama,0.2,12.672995122050686,1.5714028534485747e-08,-1.2963629651452315e-19,24,10
original_sugama,0.2,12.685493144853497,1.5688421414882035e-08,-1.295431078330531e-19,24,10
original_sugama,0.2,12.69799116765631,1.566286170685598e-08,-1.2944909681773188e-19,24,10
original_sugama,0.2,12.71048919045912,1.563734037975152e-08,-1.293570083511e-19,24,10
original_sugama,0.2,12.72298721326193,1.561185185506001e-08,-1.2926327521676582e-19,24,10
original_sugama,0.2,12.735485236064742,1.5586395623820226e-08,-1.291701786237624e-19,24,10
original_sugama,0.2,12.747983258867553,1.556097631257107e-08,-1.2907552137358762e-19,24,10
original_sugama,0.2,12.760481281670366,1.553560219326391e-08,-1.2897951833933032e-19,24,10
original_sugama,0.2,12.772979304473177,1.55102825967509e-08,-1.2888309686800534e-19,24,10
original_sugama,0.2,12.785477327275988,1.5485025016603574e-08,-1.2879118934713245e-19,24,10
original_sugama,0.2,12.797975350078799,1.545983277250566e-08,-1.2870093457189754e-19,24,10
original_sugama,0.2,12.81047337288161,1.5434703933972912e-08,-1.2861028397781483e-19,24,10
original_sugama,0.2,12.822971395684421,1.5409631833825796e-08,-1.2851895322154874e-19,24,10
original_sugama,0.2,12.835469418487232,1.5384607019317204e-08,-1.2842537679916655e-19,24,10
original_sugama,0.2,12.847967441290045,1.535962005010415e-08,-1.2833137709295527e-19,24,10
original_sugama,0.2,12.860465464092856,1.533466429618453e-08,-1.2823547745627454e-19,24,10
original_sugama,0.2,12.872963486895667,1.5309737878616144e-08,-1.2813549361531933e-19,24,10
original_sugama,0.2,12.885461509698478,1.5284844150775565e-08,-1.280307712573004e-19,24,10
original_sugama,0.2,12.89795953250129,1.5259990597130824e-08,-1.2792887456117866e-19,24,10
original_sugama,0.2,12.9104575553041,1.5235186548650127e-08,-1.2782733167863924e-19,24,10
original_sugama,0.2,12.922955578106912,1.5210440439768134e-08,-1.277287049308765e-19,24,10
original_sugama,0.2,12.935453600909723,1.5185757381049418e-08,-1.2763032213677097e-19,24,10
original_sugama,0.2,12.947951623712536,1.516113769058246e-08,-1.2753397336686702e-19,24,10
original_sugama,0.2,12.960449646515347,1.5136576787139644e-08,-1.2743965538999037e-19,24,10
original_sugama,0.2,12.972947669318158,1.5112066491867597e-08,-1.2734861059264698e-19,24,10
original_sugama,0.2,12.985445692120969,1.508759737482673e-08,-1.2725627171000935e-19,24,10
original_sugama,0.2,12.99794371492378,1.5063161468928027e-08,-1.2716379550246533e-19,24,10
original_sugama,0.2,13.010441737726591,1.503875455488533e-08,-1.2707136453136107e-19,24,10
original_sugama,0.2,13.022939760529402,1.5014377319002358e-08,-1.2697542612058912e-19,24,10
original_sugama,0.2,13.035437783332215,1.4990035013680937e-08,-1.2688024057342157e-19,24,10
original_sugama,0.2,13.047935806135026,1.4965735744703656e-08,-1.267854540762761e-19,24,10
original_sugama,0.2,13.060433828937837,1.494148796106832e-08,-1.2668974346329002e-19,24,10
original_sugama,0.2,13.072931851740648,1.491729793305171e-08,-1.2659773577601484e-19,24,10
original_sugama,0.2,13.08542987454346,1.489316795169781e-08,-1.2650641471327156e-19,24,10
original_sugama,0.2,13.09792789734627,1.486909574978724e-08,-1.2641400636038717e-19,24,10
original_sugama,0.2,13.110425920149082,1.4845075283486816e-08,-1.263219809016535e-19,24,10
original_sugama,0.2,13.122923942951893,1.4821098598744746e-08,-1.2622800704483637e-19,24,10
original_sugama,0.2,13.135421965754706,1.4797158185824539e-08,-1.2613407034652332e-19,24,10
original_sugama,0.2,13.147919988557517,1.4773249116056333e-08,-1.260387862485406e-19,24,10
original_sugama,0.2,13.160418011360328,1.4749370356900802e-08,-1.2594073626538466e-19,24,10
original_sugama,0.2,13.172916034163139,1.4725524917249331e-08,-1.2583952134703342e-19,24,10
original_sugama,0.2,13.18541405696595,1.470171881784987e-08,-1.2573868609165864e-19,24,10
original_sugama,0.2,13.197912079768761,1.4677959215270273e-08,-1.2563832581890123e-19,24,10
original_sugama,0.2,13.210410102571572,1.4654252233112097e-08,-1.2554119833599874e-19,24,10
original_sugama,0.2,13.222908125374383,1.4630601127125764e-08,-1.254472244791816e-19,24,10
original_sugama,0.2,13.235406148177196,1.4607005322498528e-08,-1.2535449462445757e-19,24,10
original_sugama,0.2,13.247904170980007,1.458346061086318e-08,-1.2526137218206e-19,24,10
original_sugama,0.2,13.260402193782818,1.4559960439220535e-08,-1.251711755679619e-19,24,10
original_sugama,0.2,13.27290021658563,1.4536497890435878e-08,-1.2508034725929447e-19,24,10
original_sugama,0.2,13.28539823938844,1.4513067749272045e-08,-1.2498864168681332e-19,24,10
original_sugama,0.2,13.297896262191252,1.4489668012971991e-08,-1.248938632676035e-19,24,10
original_sugama,0.2,13.310394284994063,1.4466300375118942e-08,-1.2479721722966692e-19,24,10
original_sugama,0.2,13.322892307796875,1.4442969566866054e-08,-1.2470028523280763e-19,24,10
original_sugama,0.2,13.335390330599687,1.4419681824938366e-08,-1.2460423211534917e-19,24,10
original_sugama,0.2,13.347888353402498,1.4396442985940582e-08,-1.2450959263663288e-19,24,10
original_sugama,0.2,13.360386376205309,1.4373256750027681e-08,-1.2441525365712349e-19,24,10
original_sugama,0.2,13.37288439900812,1.4350123591023683e-08,-1.2432107946750175e-19,24,10
original_sugama,0.2,13.385382421810931,1.4327040631230936e-08,-1.2422913478812479e-19,24,10
original_sugama,0.2,13.397880444613742,1.4304002525473996e-08,-1.241339718591771e-19,24,10
original_sugama,0.2,13.410378467416553,1.4281003081902182e-08,-1.2403799467431395e-19,24,10
original_sugama,0.2,13.422876490219366,1.4258037118621526e-08,-1.2394187693337014e-19,24,10
original_sugama,0.2,13.435374513022177,1.423510198471932e-08,-1.2384519696810374e-19,24,10
original_sugama,0.2,13.447872535824988,1.421219827283464e-08,-1.2374513396337896e-19,24,10
original_sugama,0.2,13.4603705586278,1.4189329512088996e-08,-1.2364620348523505e-19,24,10
original_sugama,0.2,13.47286858143061,1.4166500975495137e-08,-1.2354752503868402e-19,24,10
original_sugama,0.2,13.485366604233421,1.4143718009621947e-08,-1.234489516052967e-19,24,10
original_sugama,0.2,13.497864627036233,1.4120984398510348e-08,-1.233538161413303e-19,24,10
original_sugama,0.2,13.510362649839045,1.4098301229025931e-08,-1.2325901833507488e-19,24,10
original_sugama,0.2,13.522860672641857,1.4075666576232356e-08,-1.2316544029710555e-19,24,10
original_sugama,0.2,13.535358695444668,1.4053076094475669e-08,-1.2307500457611164e-19,24,10
original_sugama,0.2,13.547856718247479,1.4030524332483853e-08,-1.2298337816740005e-19,24,10
original_sugama,0.2,13.56035474105029,1.4008006375233014e-08,-1.228901232468575e-19,24,10
original_sugama,0.2,13.572852763853101,1.3985519314039651e-08,-1.2279702665385407e-19,24,10
original_sugama,0.2,13.585350786655912,1.3963063090153757e-08,-1.22703065721734e-19,24,10
original_sugama,0.2,13.597848809458723,1.394064045400425e-08,-1.226104037216696e-19,24,10
original_sugama,0.2,13.610346832261536,1.3918256071737247e-08,-1.2251484012711272e-19,24,10
original_sugama,0.2,13.622844855064347,1.389591507125332e-08,-1.2242040098120102e-19,24,10
original_sugama,0.2,13.635342877867158,1.3873621468570486e-08,-1.2232536568363692e-19,24,10
original_sugama,0.2,13.64784090066997,1.3851376939003662e-08,-1.2223288139815724e-19,24,10
original_sugama,0.2,13.66033892347278,1.382918029315122e-08,-1.2213929205107797e-19,24,10
original_sugama,0.2,13.672836946275591,1.3807027799474325e-08,-1.220477948893371e-19,24,10
original_sugama,0.2,13.685334969078403,1.3784914245413471e-08,-1.219528500646525e-19,24,10
original_sugama,0.2,13.697832991881214,1.376283443673961e-08,-1.2186063073546277e-19,24,10
original_sugama,0.2,13.710331014684026,1.3740784716323956e-08,-1.2176429165908162e-19,24,10
original_sugama,0.2,13.722829037486838,1.3718764044156854e-08,-1.2166792188654492e-19,24,10
original_sugama,0.2,13.735327060289649,1.369677428274192e-08,-1.2157046643945425e-19,24,10
original_sugama,0.2,13.74782508309246,1.3674819593663003e-08,-1.214736507648686e-19,24,10
original_sugama,0.2,13.76032310589527,1.3652905151740908e-08,-1.2137530028250575e-19,24,10
original_sugama,0.2,13.772821128698082,1.36310355800821e-08,-1.2127802093441268e-19,24,10
original_sugama,0.2,13.785319151500893,1.3609213570921658e-08,-1.2118021490491395e-19,24,10
original_sugama,0.2,13.797817174303706,1.3587439102866779e-08,-1.2108628951571083e-19,24,10
original_sugama,0.2,13.810315197106517,1.3565709486138842e-08,-1.2099060636770604e-19,24,10
original_sugama,0.2,13.822813219909328,1.3544020196030627e-08,-1.2089844681524027e-19,24,10
original_sugama,0.2,13.83531124271214,1.352236620755582e-08,-1.2080561840970107e-19,24,10
original_sugama,0.2,13.84780926551495,1.350074341906016e-08,-1.2071106778827714e-19,24,10
original_sugama,0.2,13.860307288317761,1.3479149758241399e-08,-1.2061474163659306e-19,24,10
original_sugama,0.2,13.872805311120572,1.3457585674387127e-08,-1.205191748108619e-19,24,10
original_sugama,0.2,13.885303333923384,1.3436053906925855e-08,-1.2042442870339477e-19,24,10
original_sugama,0.2,13.897801356726196,1.3414558623236611e-08,-1.2032710573444908e-19,24,10
original_sugama,0.2,13.910299379529008,1.3393104173912005e-08,-1.2023143874231563e-19,24,10
original_sugama,0.2,13.922797402331819,1.3371693803890056e-08,-1.2013949406293866e-19,24,10
original_sugama,0.2,13.93529542513463,1.3350328682787891e-08,-1.2004591764055647e-19,24,10
original_sugama,0.2,13.94779344793744,1.3329007550979296e-08,-1.1995542537401287e-19,24,10
original_sugama,0.2,13.960291470740252,1.3307727106598784e-08,-1.1986510274411834e-19,24,10
original_sugama,0.2,13.972789493543063,1.3286483026954791e-08,-1.197750757666693e-19,24,10
original_sugama,0.2,13.985287516345876,1.3265271302566886e-08,-1.1968329910835427e-19,24,10
original_sugama,0.2,13.997785539148687,1.3244089443889095e-08,-1.1959355485865367e-19,24,10
original_sugama,0.2,14.010283561951498,1.3222937166029529e-08,-1.1950102695232137e-19,24,10
original_sugama,0.2,14.02278158475431,1.3201816359635347e-08,-1.194048591281764e-19,24,10
original_sugama,0.2,14.03527960755712,1.3180730409961952e-08,-1.1931195317445478e-19,24,10
original_sugama,0.2,14.047777630359931,1.3159683111703323e-08,-1.192195835956616e-19,24,10
original_sugama,0.2,14.060275653162742,1.313867750963501e-08,-1.1912725440654677e-19,24,10
original_sugama,0.2,14.072773675965554,1.31177149926717e-08,-1.1903482666661677e-19,24,10
original_sugama,0.2,14.085271698768366,1.3096794885879068e-08,-1.1894302577449473e-19,24,10
original_sugama,0.2,14.097769721571177,1.3075914638755352e-08,-1.1885026199244088e-19,24,10
original_sugama,0.2,14.110267744373989,1.3055070553677597e-08,-1.1875461438735303e-19,24,10
original_sugama,0.2,14.1227657671768,1.3034258866163407e-08,-1.1865634468434688e-19,24,10
original_sugama,0.2,14.13526378997961,1.3013476872431829e-08,-1.1855750467908246e-19,24,10
original_sugama,0.2,14.147761812782422,1.2992723741846408e-08,-1.184605258301963e-19,24,10
original_sugama,0.2,14.160259835585233,1.2972000735242826e-08,-1.1836114621882915e-19,24,10
original_sugama,0.2,14.172757858388046,1.2951310767224433e-08,-1.1826244030729685e-19,24,10
original_sugama,0.2,14.185255881190857,1.2930657478142022e-08,-1.1816483137942846e-19,24,10
original_sugama,0.2,14.197753903993668,1.2910044116469469e-08,-1.1806957959318842e-19,24,10
original_sugama,0.2,14.210251926796479,1.2889472564201448e-08,-1.179742001755648e-19,24,10
original_sugama,0.2,14.22274994959929,1.2868942784688969e-08,-1.1788178536033187e-19,24,10
original_sugama,0.2,14.235247972402101,1.2848452842427079e-08,-1.177900119331911e-19,24,10
original_sugama,0.2,14.247745995204912,1.2827999473230421e-08,-1.176989380552793e-19,24,10
original_sugama,0.2,14.260244018007723,1.2807579029599546e-08,-1.1760760406783895e-19,24,10
original_sugama,0.2,14.272742040810536,1.2787188525665032e-08,-1.175173379834941e-19,24,10
original_sugama,0.2,14.285240063613347,1.2766826475350629e-08,-1.1742657591389915e-19,24,10
original_sugama,0.2,14.297738086416159,1.2746493275556967e-08,-1.1733675573160325e-19,24,10
original_sugama,0.2,14.31023610921897,1.2726191027512511e-08,-1.1724622953772985e-19,24,10
original_sugama,0.2,14.32273413202178,1.270592286206015e-08,-1.171555159357489e-19,24,10
original_sugama,0.2,14.335232154824592,1.2685691978380599e-08,-1.17063559947262e-19,24,10
original_sugama,0.2,14.347730177627403,1.2665500684802257e-08,-1.1697347319308902e-19,24,10
original_sugama,0.2,14.360228200430214,1.264534972408337e-08,-1.1688120701187241e-19,24,10
original_sugama,0.2,14.372726223233027,1.2625238071984187e-08,-1.1678851270006532e-19,24,10
original_sugama,0.2,14.385224246035838,1.26051632540618e-08,-1.166949201218118e-19,24,10
original_sugama,0.2,14.397722268838649,1.2585122081788615e-08,-1.1660163288952656e-19,24,10
original_sugama,0.2,14.41022029164146,1.2565111591726713e-08,-1.1650862676940263e-19,24,10
original_sugama,0.2,14.422718314444271,1.2545129904242539e-08,-1.1641334105583278e-19,24,10
original_sugama,0.2,14.435216337247082,1.2525176739882154e-08,-1.1631701167297443e-19,24,10
original_sugama,0.2,14.447714360049893,1.2505253445756475e-08,-1.1622013137490342e-19,24,10
original_sugama,0.2,14.460212382852706,1.2485362535749339e-08,-1.1612453385301673e-19,24,10
original_sugama,0.2,14.472710405655517,1.2465506884470007e-08,-1.1602645963605378e-19,24,10
original_sugama,0.2,14.485208428458328,1.2445688818222489e-08,-1.1592962942118392e-19,24,10
original_sugama,0.2,14.49770645126114,1.2425909388990822e-08,-1.1583556347590016e-19,24,10
original_sugama,0.2,14.51020447406395,1.2406168059658657e-08,-1.157411647196668e-19,24,10
original_sugama,0.2,14.522702496866762,1.2386462885259224e-08,-1.1564937190548043e-19,24,10
original_sugama,0.2,14.535200519669573,1.2366791116997318e-08,-1.1555609759789227e-19,24,10
original_sugama,0.2,14.547698542472384,1.2347150034783087e-08,-1.1546201872791144e-19,24,10
original_sugama,0.2,14.560196565275197,1.2327537746631512e-08,-1.1536735986214954e-19,24,10
original_sugama,0.2,14.572694588078008,1.2307953705978814e-08,-1.1527345385999203e-19,24,10
original_sugama,0.2,14.585192610880819,1.2288398805955618e-08,-1.151796044033842e-19,24,10
original_sugama,0.2,14.59769063368363,1.2268875059465857e-08,-1.15083916408618e-19,24,10
original_sugama,0.2,14.610188656486441,1.2249384983936425e-08,-1.1499052416316908e-19,24,10
original_sugama,0.2,14.622686679289252,1.2229930859101819e-08,-1.1489898984292412e-19,24,10
original_sugama,0.2,14.635184702092063,1.2210514045824065e-08,-1.1480502729521693e-19,24,10
original_sugama,0.2,14.647682724894876,1.2191134552103731e-08,-1.1471263994496528e-19,24,10
original_sugama,0.2,14.660180747697687,1.2171790986546338e-08,-1.1462077927611928e-19,24,10
original_sugama,0.2,14.672678770500498,1.2152480939630668e-08,-1.1452842746878457e-19,24,10
original_sugama,0.2,14.68517679330331,1.2133201697367063e-08,-1.144380741427345e-19,24,10
original_sugama,0.2,14.69767481610612,1.2113951064039942e-08,-1.1434692594781454e-19,24,10
original_sugama,0.2,14.710172838908932,1.2094728015767071e-08,-1.1425532700408423e-19,24,10
original_sugama,0.2,14.722670861711743,1.2075532967590308e-08,-1.1416229180339189e-19,24,10
original_sugama,0.2,14.735168884514554,1.2056367583808396e-08,-1.14068634601653e-19,24,10
original_sugama,0.2,14.747666907317367,1.2037234217183212e-08,-1.1397420838043838e-19,24,10
original_sugama,0.2,14.760164930120178,1.2018135170549919e-08,-1.138824252597748e-19,24,10
original_sugama,0.2,14.772662952922989,1.1999072010972225e-08,-1.1378871312807336e-19,24,10
original_sugama,0.2,14.7851609757258,1.1980045127127305e-08,-1.136980366845965e-19,24,10
original_sugama,0.2,14.797658998528611,1.1961053631266126e-08,-1.1360445703104004e-19,24,10
original_sugama,0.2,14.810157021331422,1.1942095615514276e-08,-1.1351233786825261e-19,24,10
original_sugama,0.2,14.822655044134233,1.192316869557922e-08,-1.1341976957224197e-19,24,10
original_sugama,0.2,14.835153066937044,1.1904270698514616e-08,-1.1332651949846082e-19,24,10
original_sugama,0.2,14.847651089739857,1.1885400290991987e-08,-1.1323179600921356e-19,24,10
original_sugama,0.2,14.860149112542668,1.1866557350738408e-08,-1.1313663792702728e-19,24,10
original_sugama,0.2,14.87264713534548,1.1847742967767968e-08,-1.1304085138144592e-19,24,10
original_sugama,0.2,14.88514515814829,1.1828959078782233e-08,-1.1294637184585588e-19,24,10
original_sugama,0.2,14.897643180951102,1.1810207846989247e-08,-1.1284936068522703e-19,24,10
original_sugama,0.2,14.910141203753913,1.1791490980948542e-08,-1.127534416615007e-19,24,10
original_sugama,0.2,14.922639226556724,1.1772809208142813e-08,-1.1265788129811808e-19,24,10
original_sugama,0.2,14.935137249359537,1.175416205977934e-08,-1.1256450359295335e-19,24,10
original_sugama,0.2,14.947635272162348,1.1735548015703776e-08,-1.1247167357182701e-19,24,10
original_sugama,0.2,14.960133294965159,1.1716964955738686e-08,-1.1237908427318363e-19,24,10
original_sugama,0.2,14.97263131776797,1.1698410783614222e-08,-1.1228768727784505e-19,24,10
original_sugama,0.2,14.985129340570781,1.1679884035977664e-08,-1.1219570220878974e-19,24,10
original_sugama,0.2,14.997627363373592,1.166138428948537e-08,-1.1210347964842575e-19,24,10
original_sugama,0.2,15.010125386176403,1.1642912248713903e-08,-1.120135754555989e-19,24,10
original_sugama,0.2,15.022623408979214,1.1624469502246008e-08,-1.1192035930914755e-19,24,10
original_sugama,0.2,15.035121431782027,1.1606058027446043e-08,-1.1183045350073356e-19,24,10
original_sugama,0.2,15.047619454584838,1.1587679588105731e-08,-1.1174016641375597e-19,24,10
original_sugama,0.2,15.06011747738765,1.15693351975472e-08,-1.1165116371854983e-19,24,10
original_sugama,0.2,15.07261550019046,1.1551024803151283e-08,-1.11562900962251e-19,24,10
original_sugama,0.2,15.085113522993272,1.1532747287481146e-08,-1.1147702119697468e-19,24,10
original_sugama,0.2,15.097611545796083,1.1514500790441988e-08,-1.1138825599307721e-19,24,10
original_sugama,0.2,15.110109568598894,1.1496283255910415e-08,-1.1129841319256144e-19,24,10
original_sugama,0.2,15.122607591401707,1.147809302921292e-08,-1.1120813903028093e-19,24,10
original_sugama,0.2,15.135105614204518,1.145992931897583e-08,-1.1111487926297697e-19,24,10
original_sugama,0.2,15.147603637007329,1.1441792392458443e-08,-1.1102242567365283e-19,24,10
original_sugama,0.2,15.16010165981014,1.1423683459459587e-08,-1.1092656481106331e-19,24,10
original_sugama,0.2,15.172599682612951,1.1405604284436659e-08,-1.1083332281521783e-19,24,10
original_sugama,0.2,15.185097705415762,1.1387556641716136e-08,-1.1073590614221838e-19,24,10
original_sugama,0.2,15.197595728218573,1.1369541776814544e-08,-1.1063747649608597e-19,24,10
original_sugama,0.2,15.210093751021384,1.135156003167145e-08,-1.105381388899843e-19,24,10
original_sugama,0.2,15.222591773824197,1.1333610738928173e-08,-1.1043978840762146e-19,24,10
original_sugama,0.2,15.235089796627008,1.1315692417844949e-08,-1.103408466203676e-19,24,10
original_sugama,0.2,15.24758781942982,1.1297803219744e-08,-1.102431035987671e-19,24,10
original_sugama,0.2,15.26008584223263,1.1279941482613868e-08,-1.101446077135622e-19,24,10
original_sugama,0.2,15.272583865035442,1.1262106208899217e-08,-1.1004853844023242e-19,24,10
original_sugama,0.2,15.285081887838253,1.1244297316744703e-08,-1.099526533438359e-19,24,10
original_sugama,0.2,15.297579910641064,1.122651560700463e-08,-1.0985568580405965e-19,24,10
original_sugama,0.2,15.310077933443875,1.1208762478780579e-08,-1.0976011251597997e-19,24,10
original_sugama,0.2,15.322575956246688,1.1191039488899109e-08,-1.0966697391771106e-19,24,10
original_sugama,0.2,15.335073979049499,1.1173347883930897e-08,-1.0957715373541516e-19,24,10
original_sugama,0.2,15.34757200185231,1.115568823144798e-08,-1.094893417279267e-19,24,10
original_sugama,0.2,15.360070024655121,1.113806024386953e-08,-1.094017429779399e-19,24,10
original_sugama,0.2,15.372568047457932,1.1120462842763451e-08,-1.0931574850597707e-19,24,10
original_sugama,0.2,15.385066070260743,1.1102894458816174e-08,-1.0923408219194593e-19,24,10
original_sugama,0.2,15.397564093063554,1.1085353493487001e-08,-1.091521735398447e-19,24,10
original_sugama,0.2,15.410062115866367,1.1067838800663318e-08,-1.0907142487930562e-19,24,10
original_sugama,0.2,15.422560138669178,1.1050350026132634e-08,-1.0899141131091245e-19,24,10
original_sugama,0.2,15.43505816147199,1.1032887690777668e-08,-1.0890858985208058e-19,24,10
original_sugama,0.2,15.4475561842748,1.1015452995695536e-08,-1.0882443553386325e-19,24,10
original_sugama,0.2,15.460054207077611,1.0998047422250512e-08,-1.0873643611826725e-19,24,10
original_sugama,0.2,15.472552229880423,1.0980672262340792e-08,-1.0864660301127428e-19,24,10
